Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01359.90","Other fruits, n.e.c.","2016","2016","1000 USD","94065","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01359.90","Other fruits, n.e.c.","2017","2017","1000 USD","95975","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01359.90","Other fruits, n.e.c.","2018","2018","1000 USD","93989","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01359.90","Other fruits, n.e.c.","2019","2019","1000 USD","94676","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01359.90","Other fruits, n.e.c.","2020","2020","1000 USD","94880","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01359.90","Other fruits, n.e.c.","2021","2021","1000 USD","94515","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01359.90","Other fruits, n.e.c.","2022","2022","1000 USD","94690","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1994","1994","1000 Int$","2576","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1995","1995","1000 Int$","2833","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1996","1996","1000 Int$","3863","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1997","1997","1000 Int$","6439","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1998","1998","1000 Int$","7727","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1999","1999","1000 Int$","7212","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2000","2000","1000 Int$","7727","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2001","2001","1000 Int$","8242","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2002","2002","1000 Int$","7212","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2003","2003","1000 Int$","8500","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2004","2004","1000 Int$","8500","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2005","2005","1000 Int$","8757","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2006","2006","1000 Int$","7727","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2007","2007","1000 Int$","7212","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2008","2008","1000 Int$","6697","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2009","2009","1000 Int$","7469","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2010","2010","1000 Int$","7727","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2011","2011","1000 Int$","8500","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2012","2012","1000 Int$","9015","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2013","2013","1000 Int$","9787","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2014","2014","1000 Int$","9787","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","1000 Int$","10303","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","1000 Int$","9959","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","1000 Int$","9947","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","1000 Int$","10011","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","1000 Int$","9973","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","1000 Int$","9977","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","1000 Int$","9987","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","152","Gross Production Value (constant 2014-2016 thousand I$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","1000 Int$","9979","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2004","2004","1000 SLC","3821","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2005","2005","1000 SLC","8184","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2006","2006","1000 SLC","6150","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2007","2007","1000 SLC","7000","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2008","2008","1000 SLC","5720","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2009","2009","1000 SLC","5220","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2010","2010","1000 SLC","6000","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2011","2011","1000 SLC","6732","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2012","2012","1000 SLC","7175","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2013","2013","1000 SLC","9006","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2014","2014","1000 SLC","9120","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","1000 SLC","8800","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","1000 SLC","8893","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","1000 SLC","8543","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","1000 SLC","8163","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","56","Gross Production Value (current thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","1000 SLC","8054","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1994","1994","1000 SLC","2300","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1995","1995","1000 SLC","2530","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1996","1996","1000 SLC","3450","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1997","1997","1000 SLC","5750","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1998","1998","1000 SLC","6900","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1999","1999","1000 SLC","6440","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2000","2000","1000 SLC","6900","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2001","2001","1000 SLC","7360","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2002","2002","1000 SLC","6440","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2003","2003","1000 SLC","7590","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2004","2004","1000 SLC","7590","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2005","2005","1000 SLC","7820","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2006","2006","1000 SLC","6900","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2007","2007","1000 SLC","6440","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2008","2008","1000 SLC","5980","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2009","2009","1000 SLC","6670","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2010","2010","1000 SLC","6900","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2011","2011","1000 SLC","7590","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2012","2012","1000 SLC","8050","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2013","2013","1000 SLC","8740","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2014","2014","1000 SLC","8740","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","1000 SLC","9200","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","1000 SLC","8893","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","1000 SLC","8883","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","1000 SLC","8940","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","1000 SLC","8905","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","1000 SLC","8909","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","1000 SLC","8918","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","55","Gross Production Value (constant 2014-2016 thousand SLC)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","1000 SLC","8911","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2004","2004","1000 USD","3889","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2005","2005","1000 USD","8656","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2006","2006","1000 USD","6884","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2007","2007","1000 USD","8158","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2008","2008","1000 USD","6962","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2009","2009","1000 USD","6494","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2010","2010","1000 USD","7475","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2011","2011","1000 USD","8525","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2012","2012","1000 USD","9133","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2013","2013","1000 USD","11479","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2014","2014","1000 USD","11627","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","1000 USD","8589","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","1000 USD","5573","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","1000 USD","4964","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","1000 USD","4801","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","57","Gross Production Value (current thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","1000 USD","4737","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1994","1994","1000 USD","2216","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1995","1995","1000 USD","2438","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1996","1996","1000 USD","3324","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1997","1997","1000 USD","5540","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1998","1998","1000 USD","6648","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","1999","1999","1000 USD","6205","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2000","2000","1000 USD","6648","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2001","2001","1000 USD","7092","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2002","2002","1000 USD","6205","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2003","2003","1000 USD","7313","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2004","2004","1000 USD","7313","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2005","2005","1000 USD","7535","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2006","2006","1000 USD","6648","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2007","2007","1000 USD","6205","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2008","2008","1000 USD","5762","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2009","2009","1000 USD","6427","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2010","2010","1000 USD","6648","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2011","2011","1000 USD","7313","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2012","2012","1000 USD","7757","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2013","2013","1000 USD","8421","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2014","2014","1000 USD","8421","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","1000 USD","8865","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","1000 USD","8569","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","1000 USD","8559","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","1000 USD","8614","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","1000 USD","8581","E","Estimated value"
"QV","Value of Agricultural Production","031","Azerbaijan","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","1000 USD","8585","E","Estimated value"
